func_sexo;func_idade;func_racacor;func_escolaridade;func_uf;func_deficiencia;empresa_porte;empresa_setor;contrato_horastrabalho;contrato_salario;turnover_apos_1_ano
FEMININO;41;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;1454,95;NAO
MASCULINO;30;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 100 A 249;Agricultura;44;843,59;NAO
FEMININO;42;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 100 A 249;Serviços;44;1039,77;NAO
FEMININO;32;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1333,42;NAO
MASCULINO;58;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PI;NAO;DE 100 A 249;Serviços;40;6309,8;SIM
MASCULINO;36;SEM INFO;MEDIO COMPLETO;PE;NAO;ATE 4;Comércio;44;1115,04;NAO
FEMININO;26;AMARELA-BRANCA;SUPERIOR_COMPLETO;PB;NAO;DE 50 A 99;Indústria;44;1167,78;NAO
MASCULINO;47;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Comércio;44;1874,74;SIM
MASCULINO;25;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 100 A 249;Indústria;44;1266,31;NAO
MASCULINO;43;SEM INFO;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Comércio;44;1092,95;NAO
FEMININO;21;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;1408,9;NAO
FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Indústria;44;1071,17;NAO
MASCULINO;26;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1319,69;NAO
FEMININO;37;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;1096,43;NAO
FEMININO;36;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1182,83;NAO
FEMININO;48;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1018,0;NAO
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1081,6;NAO
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1129,29;NAO
MASCULINO;50;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;ATE 4;Agricultura;44;1614,03;SIM
FEMININO;41;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 20 A 49;Serviços;44;1465,82;NAO
MASCULINO;19;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Construçao civil;44;998,0;NAO
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;1137,72;NAO
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;ATE 4;Comércio;44;1128,5;NAO
FEMININO;36;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 250 A 499;Serviços;44;1472,14;NAO
FEMININO;27;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1626,62;NAO
MASCULINO;61;PRETA-PARDA;SUPERIOR_COMPLETO;AL;NAO;DE 10 A 19;Serviços;44;10148,64;SIM
FEMININO;52;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;2183,2;NAO
MASCULINO;68;SEM INFO;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 100 A 249;Serviços;40;7152,85;SIM
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 50 A 99;Comércio;44;1683,56;SIM
FEMININO;22;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;ATE 4;Comércio;44;1052,25;NAO
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;ATE 4;Serviços;44;1036,99;NAO
FEMININO;45;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1516,26;SIM
MASCULINO;37;INDIGENA;MEDIO COMPLETO;PE;NAO;DE 250 A 499;Indústria;44;911,8;NAO
MASCULINO;42;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 500 A 999;Construçao civil;44;4327,39;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1880,78;SIM
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Construçao civil;44;2066,02;SIM
MASCULINO;27;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;38;1890,59;SIM
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1322,87;NAO
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 10 A 19;Comércio;44;1088,12;NAO
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Indústria;44;1008,57;NAO
FEMININO;28;SEM INFO;MEDIO COMPLETO;SE;NAO;DE 20 A 49;Serviços;44;1057,88;NAO
MASCULINO;41;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Construçao civil;44;2879,66;NAO
FEMININO;47;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;1625,13;SIM
FEMININO;28;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;ATE 4;Construçao civil;44;2914,16;SIM
MASCULINO;29;AMARELA-BRANCA;SUPERIOR_COMPLETO;PB;NAO;DE 5 A 9;Serviços;44;1200,0;NAO
MASCULINO;35;SEM INFO;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Comércio;44;1299,99;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 5 A 9;Serviços;44;1089,76;NAO
MASCULINO;41;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Serviços;42;1255,21;NAO
MASCULINO;40;PRETA-PARDA;SUPERIOR_COMPLETO;AL;NAO;DE 250 A 499;Serviços;44;7000,0;NAO
MASCULINO;31;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1874,73;SIM
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Indústria;44;815,94;SIM
FEMININO;25;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1972,6;SIM
MASCULINO;39;SEM INFO;ANALFABETO-FUND_INCOMPLETO;CE;NAO;DE 5 A 9;Construçao civil;44;1490,01;NAO
MASCULINO;32;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 500 A 999;Serviços;44;1220,06;NAO
MASCULINO;27;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;RN;NAO;ATE 4;Serviços;1;1472,21;SIM
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;999,05;NAO
MASCULINO;38;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 250 A 499;Serviços;44;1208,53;NAO
FEMININO;26;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 20 A 49;Serviços;44;1109,16;NAO
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Indústria;44;5167,92;SIM
FEMININO;46;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 100 A 249;Indústria;44;4232,36;SIM
MASCULINO;42;AMARELA-BRANCA;SUPERIOR_COMPLETO;RN;NAO;DE 10 A 19;Serviços;44;1532,64;NAO
MASCULINO;46;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;AL;NAO;DE 50 A 99;Comércio;44;1153,26;NAO
MASCULINO;27;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1150,85;NAO
MASCULINO;23;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 10 A 19;Serviços;44;2132,25;SIM
MASCULINO;48;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;DE 250 A 499;Indústria;44;15013,69;SIM
FEMININO;36;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;DE 20 A 49;Serviços;8;432,81;NAO
FEMININO;50;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PB;SIM;DE 500 A 999;Serviços;41;2042,92;SIM
MASCULINO;37;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 20 A 49;Construçao civil;44;1678,27;NAO
FEMININO;33;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;1355,08;NAO
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1608,69;SIM
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;40;1269,78;NAO
MASCULINO;50;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;42;1903,57;SIM
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1142,44;NAO
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1802,71;SIM
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1300,0;NAO
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 250 A 499;Indústria;44;1737,4;SIM
FEMININO;36;PRETA-PARDA;SUPERIOR_INCOMPLETO;PB;NAO;DE 10 A 19;Serviços;20;1073,08;NAO
FEMININO;55;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;MA;NAO;1000 OU MAIS;Serviços;44;1970,93;SIM
FEMININO;36;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 100 A 249;Indústria;36;1794,45;NAO
MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Serviços;44;1473,46;SIM
FEMININO;37;SEM INFO;SUPERIOR_COMPLETO;MA;NAO;DE 100 A 249;Serviços;40;4284,42;SIM
MASCULINO;46;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 100 A 249;Indústria;44;3512,46;NAO
MASCULINO;24;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 20 A 49;Indústria;44;1058,85;NAO
MASCULINO;37;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;4183,29;NAO
MASCULINO;20;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;MA;NAO;DE 20 A 49;Agricultura;44;937,51;NAO
FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;BA;SIM;DE 100 A 249;Serviços;44;1279,6;NAO
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1557,28;SIM
MASCULINO;34;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 10 A 19;Serviços;40;1609,89;NAO
FEMININO;33;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 20 A 49;Serviços;1;1032,9;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1898,86;SIM
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Indústria;36;4231,23;SIM
MASCULINO;27;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Serviços;1;455,95;NAO
FEMININO;43;SEM INFO;SUPERIOR_COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;2806,88;NAO
FEMININO;30;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Serviços;44;1435,84;NAO
MASCULINO;37;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;41;1643,27;SIM
FEMININO;22;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;36;1019,19;NAO
MASCULINO;27;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;1128,87;NAO
MASCULINO;35;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1390,87;SIM
MASCULINO;24;SEM INFO;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;1111,09;NAO
FEMININO;28;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 10 A 19;Serviços;42;1537,65;SIM
FEMININO;39;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1433,86;SIM
FEMININO;39;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 20 A 49;Serviços;40;2323,78;NAO
MASCULINO;33;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Serviços;44;1311,38;NAO
FEMININO;21;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1086,21;NAO
MASCULINO;31;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Construçao civil;44;2312,11;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1578,44;NAO
MASCULINO;20;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 20 A 49;Agricultura;44;1091,63;NAO
MASCULINO;42;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;AL;NAO;ATE 4;Serviços;44;1637,15;NAO
MASCULINO;31;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;3957,23;SIM
FEMININO;25;SEM INFO;MEDIO COMPLETO;SE;NAO;DE 50 A 99;Serviços;36;999,99;NAO
MASCULINO;43;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1235,9;NAO
MASCULINO;31;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Serviços;44;3299,73;NAO
FEMININO;41;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 5 A 9;Comércio;36;2554,33;NAO
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;1000 OU MAIS;Serviços;44;1197,6;NAO
FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1739,69;SIM
FEMININO;32;AMARELA-BRANCA;SUPERIOR_COMPLETO;PB;NAO;DE 100 A 249;Serviços;44;1109,1;NAO
MASCULINO;37;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 500 A 999;Construçao civil;44;1841,4;NAO
FEMININO;29;AMARELA-BRANCA;MEDIO COMPLETO;PI;NAO;ATE 4;Comércio;44;1271,31;NAO
MASCULINO;23;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Indústria;44;1022,36;NAO
MASCULINO;28;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1127,67;NAO
FEMININO;25;SEM INFO;SUPERIOR_COMPLETO;PB;NAO;ATE 4;Serviços;44;2061,34;NAO
FEMININO;24;SEM INFO;SUPERIOR_INCOMPLETO;AL;NAO;DE 50 A 99;Serviços;44;1797,83;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Indústria;43;1727,22;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;30;1404,06;SIM
FEMININO;38;SEM INFO;MEDIO COMPLETO;RN;NAO;ATE 4;Serviços;20;761,25;NAO
MASCULINO;43;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 20 A 49;Agricultura;44;1654,43;NAO
MASCULINO;29;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 250 A 499;Serviços;44;2212,99;SIM
FEMININO;19;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 10 A 19;Serviços;42;862,43;NAO
MASCULINO;37;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;2609,2;NAO
MASCULINO;28;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1516,63;SIM
MASCULINO;57;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;2697,3;SIM
MASCULINO;27;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PB;NAO;DE 500 A 999;Serviços;36;1816,48;SIM
MASCULINO;61;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Construçao civil;44;1566,52;SIM
MASCULINO;33;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 100 A 249;Serviços;40;6596,2;NAO
FEMININO;22;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Serviços;44;1825,33;SIM
FEMININO;23;SEM INFO;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;1043,04;NAO
MASCULINO;31;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 500 A 999;Serviços;44;1886,87;SIM
FEMININO;54;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;2923,25;SIM
FEMININO;46;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;3700,92;NAO
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 5 A 9;Serviços;44;1257,93;NAO
MASCULINO;30;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;3550,53;SIM
FEMININO;30;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;5610,33;SIM
MASCULINO;33;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 20 A 49;Indústria;44;1402,88;SIM
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;42;1330,91;NAO
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 20 A 49;Comércio;44;4370,67;NAO
FEMININO;24;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;ATE 4;Serviços;44;1999,58;NAO
MASCULINO;22;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;SE;NAO;DE 10 A 19;Serviços;34;1251,93;NAO
FEMININO;25;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1823,32;SIM
MASCULINO;42;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Indústria;44;985,12;NAO
MASCULINO;34;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 50 A 99;Agricultura;44;492,55;NAO
FEMININO;44;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1049,46;NAO
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Serviços;44;1277,0;NAO
MASCULINO;41;AMARELA-BRANCA;SUPERIOR_COMPLETO;AL;NAO;DE 20 A 49;Serviços;44;1910,66;SIM
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Comércio;44;1622,49;SIM
FEMININO;27;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 100 A 249;Comércio;44;1580,77;NAO
FEMININO;24;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1059,77;NAO
MASCULINO;33;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 250 A 499;Indústria;44;1110,77;NAO
FEMININO;37;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 250 A 499;Comércio;44;10033,0;NAO
MASCULINO;40;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;1500,0;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Comércio;44;1475,01;SIM
FEMININO;26;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Comércio;44;1675,25;SIM
FEMININO;41;AMARELA-BRANCA;SUPERIOR_COMPLETO;PI;NAO;DE 5 A 9;Serviços;44;998,0;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1819,25;SIM
MASCULINO;46;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;AL;NAO;ATE 4;Construçao civil;44;1299,97;NAO
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;1107,75;NAO
MASCULINO;39;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1661,07;NAO
MASCULINO;24;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;1000 OU MAIS;Indústria;39;1740,3;SIM
FEMININO;47;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 50 A 99;Agricultura;44;2309,13;SIM
FEMININO;24;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1100,0;NAO
FEMININO;30;SEM INFO;MEDIO COMPLETO;RN;NAO;ATE 4;Comércio;44;1077,76;NAO
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 10 A 19;Comércio;44;1767,0;SIM
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;32;825,61;NAO
MASCULINO;30;SEM INFO;MEDIO COMPLETO;PE;NAO;ATE 4;Comércio;44;1705,19;SIM
FEMININO;30;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 20 A 49;Comércio;18;2188,98;SIM
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Comércio;44;1157,66;NAO
FEMININO;26;AMARELA-BRANCA;SUPERIOR_COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;5556,28;SIM
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Serviços;36;1557,63;SIM
MASCULINO;30;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 250 A 499;Serviços;44;3539,6;SIM
MASCULINO;24;SEM INFO;MEDIO COMPLETO;PI;NAO;DE 100 A 249;Serviços;44;1264,13;NAO
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 50 A 99;Comércio;0;1129,88;NAO
MASCULINO;34;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 100 A 249;Agricultura;44;9331,3;NAO
MASCULINO;22;SEM INFO;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;1703,73;SIM
FEMININO;20;SEM INFO;SUPERIOR_INCOMPLETO;BA;NAO;ATE 4;Serviços;30;680,46;NAO
MASCULINO;29;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 500 A 999;Serviços;44;5310,28;SIM
FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Comércio;44;1168,59;NAO
FEMININO;23;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 10 A 19;Comércio;44;1018,79;NAO
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 100 A 249;Serviços;44;1030,51;NAO
FEMININO;31;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1105,22;NAO
MASCULINO;40;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1881,54;SIM
FEMININO;37;SEM INFO;SUPERIOR_COMPLETO;CE;NAO;ATE 4;Serviços;20;1592,76;SIM
FEMININO;34;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Construçao civil;44;1630,5;NAO
FEMININO;30;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1914,71;NAO
MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;30;1710,39;SIM
MASCULINO;60;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;AL;NAO;ATE 4;Comércio;44;1499,06;SIM
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Comércio;0;1384,97;SIM
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1000,0;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 250 A 499;Serviços;36;1436,69;NAO
MASCULINO;36;AMARELA-BRANCA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Agricultura;44;3027,65;NAO
MASCULINO;34;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Serviços;44;12480,28;SIM
MASCULINO;49;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;1886,36;NAO
MASCULINO;41;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;ATE 4;Comércio;44;3596,28;SIM
MASCULINO;32;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Comércio;44;983,04;NAO
FEMININO;28;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 500 A 999;Serviços;24;5071,71;SIM
FEMININO;38;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1667,66;SIM
FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;2854,41;SIM
FEMININO;31;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;36;2106,89;SIM
FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;1000 OU MAIS;Serviços;36;1342,79;SIM
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;2200,0;NAO
MASCULINO;43;SEM INFO;ANALFABETO-FUND_INCOMPLETO;CE;SIM;DE 100 A 249;Serviços;44;1289,69;NAO
MASCULINO;29;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 250 A 499;Comércio;40;2500,0;NAO
FEMININO;31;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 20 A 49;Indústria;44;2249,23;SIM
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Indústria;44;1073,41;NAO
MASCULINO;39;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Indústria;1;460,63;NAO
FEMININO;60;PRETA-PARDA;SUPERIOR_COMPLETO;RN;NAO;DE 50 A 99;Serviços;15;665,33;NAO
