func_sexo;func_idade;func_racacor;func_escolaridade;func_uf;func_deficiencia;empresa_porte;empresa_setor;contrato_horastrabalho;contrato_salario;turnover_apos_1_ano
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;1000 OU MAIS;Serviços;44;1969,42;SIM
FEMININO;37;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Serviços;44;1000,0;NAO
FEMININO;34;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;998,0;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Indústria;44;1045,09;NAO
MASCULINO;22;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 10 A 19;Comércio;44;1100,96;NAO
MASCULINO;23;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Indústria;44;998,0;NAO
FEMININO;35;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Comércio;44;1491,82;SIM
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 5 A 9;Serviços;44;1030,0;NAO
MASCULINO;42;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;DE 20 A 49;Comércio;1;1114,68;SIM
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Indústria;44;1792,26;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1432,66;NAO
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1115,49;NAO
FEMININO;69;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;1000 OU MAIS;Serviços;44;2032,27;SIM
FEMININO;48;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1800,79;SIM
MASCULINO;34;SEM INFO;MEDIO COMPLETO;PB;NAO;ATE 4;Serviços;44;1058,99;NAO
FEMININO;42;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;1663,04;SIM
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Construçao civil;44;1471,02;SIM
MASCULINO;42;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;3487,01;SIM
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Comércio;44;2833,29;SIM
MASCULINO;27;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 10 A 19;Agricultura;44;1020,67;NAO
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;2195,61;NAO
FEMININO;36;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1160,0;NAO
MASCULINO;26;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1150,83;NAO
FEMININO;39;AMARELA-BRANCA;MEDIO COMPLETO;SE;NAO;DE 10 A 19;Comércio;36;1583,91;SIM
MASCULINO;30;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;DE 250 A 499;Serviços;44;1346,54;SIM
FEMININO;29;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 500 A 999;Indústria;44;1760,39;NAO
MASCULINO;33;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;ATE 4;Comércio;44;1502,46;SIM
MASCULINO;32;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;790,1;NAO
MASCULINO;37;SEM INFO;MEDIO COMPLETO;SE;NAO;DE 50 A 99;Comércio;44;1270,91;NAO
MASCULINO;42;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1119,54;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 10 A 19;Serviços;44;1142,01;NAO
FEMININO;40;AMARELA-BRANCA;SUPERIOR_COMPLETO;RN;NAO;DE 250 A 499;Serviços;44;2486,47;SIM
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Serviços;36;1034,0;NAO
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 10 A 19;Comércio;44;1306,85;NAO
MASCULINO;18;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;44;1024,32;NAO
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 250 A 499;Serviços;44;1335,28;NAO
MASCULINO;30;PRETA-PARDA;SUPERIOR_COMPLETO;RN;NAO;DE 250 A 499;Serviços;30;1223,46;NAO
MASCULINO;42;PRETA-PARDA;MEDIO COMPLETO;BA;SIM;DE 100 A 249;Serviços;36;1217,85;NAO
FEMININO;27;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 500 A 999;Indústria;40;3592,5;SIM
MASCULINO;30;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Serviços;0;10147,59;SIM
FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;1223,75;NAO
MASCULINO;35;SEM INFO;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Serviços;44;1857,28;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;1000 OU MAIS;Serviços;36;871,32;NAO
MASCULINO;36;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Serviços;35;868,31;SIM
FEMININO;30;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;1000 OU MAIS;Serviços;30;970,28;NAO
FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;1050,0;NAO
MASCULINO;26;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 100 A 249;Serviços;40;1678,77;SIM
MASCULINO;25;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1098,23;NAO
FEMININO;49;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Serviços;36;1762,85;SIM
MASCULINO;51;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 20 A 49;Construçao civil;44;1406,47;NAO
FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Serviços;44;1828,11;SIM
MASCULINO;22;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;998,0;NAO
MASCULINO;40;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 100 A 249;Indústria;44;2808,87;NAO
MASCULINO;23;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 50 A 99;Comércio;44;1566,36;SIM
FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1163,35;NAO
FEMININO;28;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;2423,72;SIM
FEMININO;35;AMARELA-BRANCA;SUPERIOR_COMPLETO;RN;NAO;DE 5 A 9;Serviços;44;2110,23;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1918,7;SIM
FEMININO;28;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 20 A 49;Serviços;16;1596,75;SIM
MASCULINO;20;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PB;NAO;DE 10 A 19;Serviços;44;1030,73;NAO
MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Indústria;44;1169,11;NAO
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;1000 OU MAIS;Serviços;36;849,82;NAO
FEMININO;28;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PI;NAO;DE 50 A 99;Comércio;44;1631,2;SIM
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Comércio;44;2649,61;SIM
MASCULINO;23;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;AL;NAO;DE 10 A 19;Comércio;44;1029,99;NAO
MASCULINO;20;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Serviços;44;1610,25;SIM
MASCULINO;33;SEM INFO;SUPERIOR_INCOMPLETO;PE;NAO;ATE 4;Serviços;44;1616,52;SIM
FEMININO;36;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 20 A 49;Serviços;44;1585,19;SIM
FEMININO;43;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;3352,13;SIM
FEMININO;28;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1324,73;SIM
FEMININO;35;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;36;2110,78;SIM
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;36;971,23;NAO
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1386,38;NAO
MASCULINO;35;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;3999,98;NAO
MASCULINO;58;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;42;1962,79;SIM
FEMININO;59;AMARELA-BRANCA;SUPERIOR_COMPLETO;PI;NAO;DE 100 A 249;Indústria;40;19060,26;SIM
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1755,29;NAO
FEMININO;29;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 100 A 249;Serviços;24;13254,16;SIM
FEMININO;47;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;2135,09;SIM
MASCULINO;28;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;1000 OU MAIS;Serviços;36;6095,41;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1163,35;NAO
MASCULINO;38;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Indústria;1;993,05;NAO
FEMININO;36;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 50 A 99;Indústria;44;1072,55;NAO
MASCULINO;22;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1673,89;SIM
FEMININO;42;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;MA;NAO;DE 50 A 99;Serviços;44;1493,0;NAO
FEMININO;33;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;4799,98;SIM
MASCULINO;25;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 100 A 249;Construçao civil;44;1532,05;NAO
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Indústria;44;359,17;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;1446,97;SIM
MASCULINO;25;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Serviços;40;2600,0;NAO
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;ATE 4;Serviços;44;965,8;NAO
FEMININO;30;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 5 A 9;Serviços;44;1003,93;NAO
MASCULINO;33;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;MA;NAO;ATE 4;Agricultura;44;999,95;NAO
MASCULINO;27;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 50 A 99;Agricultura;44;982,58;NAO
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;2184,9;NAO
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 250 A 499;Serviços;40;1240,62;NAO
MASCULINO;29;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Indústria;0;1382,43;NAO
FEMININO;32;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;1411,4;NAO
FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;RN;SIM;DE 500 A 999;Serviços;36;1284,99;NAO
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Construçao civil;44;997,99;NAO
FEMININO;49;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;1022,94;NAO
MASCULINO;43;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Construçao civil;44;2065,25;NAO
FEMININO;46;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Serviços;30;723,3;NAO
MASCULINO;38;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 10 A 19;Comércio;44;1561,63;SIM
FEMININO;39;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;ATE 4;Serviços;44;2974,59;SIM
MASCULINO;36;AMARELA-BRANCA;SUPERIOR_COMPLETO;RN;NAO;ATE 4;Comércio;44;2721,86;NAO
MASCULINO;63;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;1642,85;SIM
MASCULINO;33;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 100 A 249;Serviços;44;3236,16;SIM
MASCULINO;39;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 20 A 49;Comércio;44;2184,0;NAO
FEMININO;33;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 250 A 499;Indústria;44;2844,96;NAO
MASCULINO;29;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 100 A 249;Indústria;37;5433,41;SIM
FEMININO;22;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1316,1;NAO
FEMININO;31;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1500,0;NAO
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Indústria;40;2643,99;SIM
FEMININO;27;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;ATE 4;Serviços;31;1223,69;SIM
FEMININO;51;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Comércio;44;963,4;NAO
MASCULINO;26;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1203,17;NAO
FEMININO;29;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 10 A 19;Serviços;22;1224,39;SIM
MASCULINO;28;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1678,48;NAO
FEMININO;39;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1227,02;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;1057,77;NAO
MASCULINO;27;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;1000 OU MAIS;Indústria;44;5034,4;SIM
FEMININO;30;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;963,6;NAO
FEMININO;40;PRETA-PARDA;SUPERIOR_COMPLETO;SE;NAO;DE 250 A 499;Serviços;44;3741,1;SIM
MASCULINO;26;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;DE 100 A 249;Indústria;44;2915,27;SIM
MASCULINO;28;SEM INFO;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 250 A 499;Agricultura;44;993,52;NAO
MASCULINO;51;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 5 A 9;Serviços;40;998,0;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Indústria;44;1000,0;NAO
MASCULINO;26;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;1545,17;NAO
FEMININO;40;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1886,62;NAO
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Comércio;44;2425,96;SIM
MASCULINO;36;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;ATE 4;Serviços;44;1723,89;NAO
MASCULINO;42;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;1988,14;SIM
FEMININO;31;PRETA-PARDA;SUPERIOR_INCOMPLETO;AL;NAO;DE 5 A 9;Serviços;44;2518,53;SIM
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;44;1299,4;SIM
MASCULINO;33;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1536,7;NAO
MASCULINO;33;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 250 A 499;Serviços;44;4781,03;SIM
FEMININO;27;PRETA-PARDA;SUPERIOR_COMPLETO;PI;NAO;DE 5 A 9;Serviços;20;1057,58;NAO
FEMININO;35;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 50 A 99;Agricultura;44;685,57;NAO
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Comércio;44;1533,67;NAO
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 5 A 9;Comércio;44;1189,75;NAO
FEMININO;30;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;6006,71;NAO
MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Serviços;44;1413,83;NAO
MASCULINO;34;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Serviços;20;5363,91;SIM
MASCULINO;39;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;2588,26;SIM
FEMININO;32;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 10 A 19;Indústria;44;1190,74;NAO
FEMININO;25;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1865,49;SIM
MASCULINO;60;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 10 A 19;Serviços;44;1901,88;NAO
FEMININO;54;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;1604,98;SIM
MASCULINO;28;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 250 A 499;Indústria;44;6287,84;SIM
FEMININO;22;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1852,4;SIM
FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;1036,21;NAO
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Comércio;44;1366,3;NAO
MASCULINO;37;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;2350,75;NAO
FEMININO;28;PRETA-PARDA;MEDIO COMPLETO;PE;SIM;1000 OU MAIS;Serviços;44;1173,87;NAO
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Indústria;44;1470,35;SIM
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Comércio;40;998,0;NAO
FEMININO;22;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Comércio;44;984,0;NAO
FEMININO;27;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1579,34;SIM
MASCULINO;36;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;ATE 4;Construçao civil;44;1571,79;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;41;1821,41;SIM
MASCULINO;28;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Indústria;44;1081,26;NAO
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Construçao civil;44;2095,58;SIM
FEMININO;36;PRETA-PARDA;SUPERIOR_COMPLETO;PI;NAO;DE 5 A 9;Serviços;44;2048,85;SIM
FEMININO;43;PRETA-PARDA;MEDIO COMPLETO;PE;SIM;DE 250 A 499;Serviços;44;2720,49;SIM
FEMININO;30;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;5762,2;SIM
MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Comércio;44;1348,8;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Construçao civil;42;2384,22;NAO
FEMININO;30;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 10 A 19;Serviços;40;1673,12;NAO
MASCULINO;31;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 50 A 99;Comércio;44;1335,98;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;ATE 4;Construçao civil;44;864,93;NAO
FEMININO;30;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;5160,86;SIM
MASCULINO;19;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;SE;NAO;1000 OU MAIS;Agricultura;44;403,54;NAO
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Construçao civil;44;1200,0;NAO
MASCULINO;50;PRETA-PARDA;MEDIO COMPLETO;BA;SIM;DE 500 A 999;Comércio;40;910,86;NAO
FEMININO;43;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 50 A 99;Comércio;44;1769,41;SIM
FEMININO;30;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;2823,9;NAO
MASCULINO;30;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1146,0;NAO
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Indústria;36;926,85;NAO
MASCULINO;28;SEM INFO;MEDIO COMPLETO;PI;NAO;DE 50 A 99;Indústria;44;1038,0;NAO
MASCULINO;21;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;ATE 4;Serviços;44;1200,0;NAO
MASCULINO;19;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Serviços;44;912,61;NAO
FEMININO;41;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 50 A 99;Indústria;36;1100,92;NAO
MASCULINO;36;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1466,32;SIM
MASCULINO;31;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;ATE 4;Comércio;44;1618,86;SIM
MASCULINO;30;AMARELA-BRANCA;SUPERIOR_COMPLETO;PB;NAO;DE 10 A 19;Comércio;44;2471,0;SIM
MASCULINO;42;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;1000,86;NAO
FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;2192,51;SIM
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1374,12;NAO
FEMININO;34;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Indústria;44;1150,0;NAO
MASCULINO;41;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Indústria;44;1600,0;NAO
MASCULINO;39;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1545,53;NAO
MASCULINO;37;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 5 A 9;Agricultura;44;952,31;NAO
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;42;1516,38;NAO
FEMININO;20;SEM INFO;MEDIO COMPLETO;PB;NAO;ATE 4;Serviços;30;1207,59;SIM
MASCULINO;28;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 250 A 499;Indústria;44;996,12;NAO
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Serviços;44;1014,63;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Indústria;38;1161,63;NAO
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Construçao civil;24;700,5;NAO
MASCULINO;29;PRETA-PARDA;SUPERIOR_COMPLETO;AL;NAO;DE 20 A 49;Serviços;9;1232,99;SIM
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;39;1825,73;SIM
MASCULINO;19;PRETA-PARDA;SUPERIOR_INCOMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;865,75;NAO
MASCULINO;23;SEM INFO;SUPERIOR_COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;2236,31;SIM
FEMININO;34;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;36;598,25;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 50 A 99;Construçao civil;44;1970,57;NAO
MASCULINO;32;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Comércio;44;1628,94;SIM
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1024,14;NAO
MASCULINO;46;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PI;NAO;DE 500 A 999;Construçao civil;40;1811,95;NAO
FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 10 A 19;Comércio;44;2253,22;NAO
FEMININO;40;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;0;1766,0;SIM
MASCULINO;34;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Serviços;44;1045,6;NAO
FEMININO;35;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;1000 OU MAIS;Serviços;30;5854,3;NAO
MASCULINO;37;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Construçao civil;44;1602,4;SIM
MASCULINO;26;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;ATE 4;Comércio;44;1377,65;NAO
FEMININO;40;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Comércio;44;1044,9;NAO
